Timestamp,Open,Close,High,Low,Volume,UpDown
2016-12-08 05:00:00,766.22,766.37,770.0,766.22,111.41392721,1
2016-12-08 06:00:00,766.37,767.71,767.71,764.38,58.88388646,1
2016-12-08 07:00:00,765.17,767.88,770.0,765.08,314.35588103,0
2016-12-08 08:00:00,766.29,766.3,768.3,765.61,113.44057715,1
2016-12-08 09:00:00,766.3,767.31,768.3,765.77,429.92456723,1
2016-12-08 10:00:00,767.32,768.08,769.94,766.19,464.97532146,1
2016-12-08 11:00:00,769.83,769.63,772.01,767.51,413.99246098,1
2016-12-08 12:00:00,769.79,770.88,771.92,767.09,229.10761695,0
2016-12-08 13:00:00,770.88,770.47,771.63,765.8,246.18287191,0
2016-12-08 14:00:00,770.46,768.01,771.91,767.1,268.09142299,1
2016-12-08 15:00:00,768.02,770.0,770.01,768.0,287.75779207,0
2016-12-08 16:00:00,770.01,768.43,770.01,767.62,307.75842924,1
2016-12-08 17:00:00,769.75,770.01,770.47,768.01,242.64462635,0
2016-12-08 18:00:00,769.97,768.22,769.97,765.32,195.17703338,1
2016-12-08 19:00:00,768.14,768.69,769.1,767.41,173.24317866,0
2016-12-08 20:00:00,768.85,767.97,768.86,767.96,40.70685053,0
2016-12-08 21:00:00,767.97,767.97,767.97,767.96,56.81308561,0
2016-12-08 22:00:00,767.96,767.96,768.53,767.96,83.72932691,0
2016-12-08 23:00:00,768.44,766.84,769.09,766.29,133.32213574,1
2016-12-09 00:00:00,766.84,769.39,769.7,766.3,71.3979596,0
2016-12-09 01:00:00,768.86,767.97,769.37,766.29,55.37577003,0
2016-12-09 02:00:00,767.97,767.94,767.97,766.29,57.74302953,0
2016-12-09 03:00:00,767.9,767.0,768.21,766.4,54.91602888,1
2016-12-09 04:00:00,766.89,768.08,768.1,766.48,27.08223053,0
2016-12-09 05:00:00,768.08,767.7,768.08,766.4,5.67675444,0
2016-12-09 06:00:00,767.69,766.97,767.7,766.32,38.16235448,1
2016-12-09 07:00:00,766.69,769.9,769.9,766.32,79.6185706,0
2016-12-09 08:00:00,769.9,768.61,771.49,767.04,202.9474589,1
2016-12-09 09:00:00,770.41,773.46,773.49,769.01,330.43583789,0
2016-12-09 10:00:00,773.53,772.12,773.99,769.65,109.5282264,0
2016-12-09 11:00:00,772.12,770.27,772.12,769.68,51.25318987,1
2016-12-09 12:00:00,770.27,770.86,773.49,769.67,242.52645439,1
2016-12-09 13:00:00,770.86,771.93,772.0,770.86,95.6465878,0
2016-12-09 14:00:00,771.93,771.56,773.5,770.29,326.0348627,0
2016-12-09 15:00:00,771.56,770.96,773.33,770.96,223.63784821,0
2016-12-09 16:00:00,770.98,769.33,771.1,768.04,206.26354716,0
2016-12-09 17:00:00,770.19,769.25,770.2,768.0,79.94859975,1
2016-12-09 18:00:00,768.76,769.42,770.17,768.0,97.71799297,1
2016-12-09 19:00:00,769.35,769.81,770.14,768.47,68.08405901,1
2016-12-09 20:00:00,769.65,770.0,770.2,769.57,26.9713218,1
2016-12-09 21:00:00,769.72,770.18,770.2,769.12,83.87858694,0
2016-12-09 22:00:00,769.76,769.57,770.2,767.99,265.36122843,0
2016-12-09 23:00:00,769.13,769.57,769.57,767.99,68.20806832,1
2016-12-10 00:00:00,769.57,770.99,770.99,769.03,94.04995875,1
2016-12-10 01:00:00,770.99,772.19,772.21,770.44,65.63192585,0
2016-12-10 02:00:00,772.18,771.38,772.22,771.3,17.43648415,1
2016-12-10 03:00:00,771.72,771.93,771.99,770.24,44.75537392,0
2016-12-10 04:00:00,771.93,770.79,771.99,770.76,41.44783767,1
2016-12-10 05:00:00,771.98,771.9,771.98,770.3,52.56597905,1
2016-12-10 06:00:00,771.91,771.91,771.91,770.75,69.15011818,0
2016-12-10 07:00:00,771.9,769.76,771.91,768.11,24.17321608,1
2016-12-10 08:00:00,769.99,771.62,771.65,769.73,15.72370084,0
2016-12-10 09:00:00,770.85,770.02,771.65,769.95,11.65492058,1
2016-12-10 10:00:00,770.02,771.9,771.91,770.02,76.39923841,1
2016-12-10 11:00:00,771.91,771.91,771.99,771.9,48.81757935,1
2016-12-10 12:00:00,771.98,771.98,772.0,770.77,58.8701012,0
2016-12-10 13:00:00,771.98,771.96,772.0,771.01,51.97159233,1
2016-12-10 14:00:00,771.96,773.19,773.91,771.95,357.10167695,1
2016-12-10 15:00:00,773.8,773.84,773.84,773.01,56.50236097,0
2016-12-10 16:00:00,773.83,772.99,773.85,771.95,202.34381004,1
2016-12-10 17:00:00,772.99,773.5,773.75,772.96,133.56364551,0
2016-12-10 18:00:00,773.5,772.43,774.12,771.86,450.35338315,1
2016-12-10 19:00:00,772.43,772.97,772.99,772.42,35.81173925,1
2016-12-10 20:00:00,772.95,773.93,773.93,772.95,29.75566587,0
2016-12-10 21:00:00,773.93,773.91,774.0,772.97,80.82307029,0
2016-12-10 22:00:00,773.91,771.85,773.91,771.85,131.455074,1
2016-12-10 23:00:00,772.91,772.28,773.04,771.05,50.34967526,0
2016-12-11 00:00:00,772.28,770.85,772.28,766.0,134.93314401,0
2016-12-11 01:00:00,770.04,769.94,770.64,767.93,10.52642337,0
2016-12-11 02:00:00,769.3,765.33,769.75,765.32,206.12191065,1
2016-12-11 03:00:00,765.42,766.33,767.99,765.42,10.12427517,1
2016-12-11 04:00:00,766.53,766.58,768.41,765.36,68.99090895,0
2016-12-11 05:00:00,767.27,766.0,767.46,766.0,20.43183886,0
2016-12-11 06:00:00,766.0,764.8,766.57,764.01,144.74192624,1
2016-12-11 07:00:00,764.8,766.98,766.98,764.8,43.21048501,1
2016-12-11 08:00:00,767.0,766.99,767.96,765.37,32.69567393,1
2016-12-11 09:00:00,767.59,770.06,770.52,767.59,43.68271586,0
2016-12-11 10:00:00,769.84,769.19,770.01,767.72,26.28285994,1
2016-12-11 11:00:00,769.19,769.32,769.71,767.46,21.21687693,0
2016-12-11 12:00:00,769.6,767.81,769.69,767.39,88.23615971,0
2016-12-11 13:00:00,767.81,766.52,768.94,766.17,38.99051783,1
2016-12-11 14:00:00,767.69,768.8,769.01,767.69,59.91739254,1
2016-12-11 15:00:00,768.8,769.97,769.97,767.77,134.47541783,0
2016-12-11 16:00:00,769.98,768.41,769.99,768.04,46.80796518,0
2016-12-11 17:00:00,768.43,767.89,769.98,767.78,40.29389792,1
2016-12-11 18:00:00,767.93,769.49,769.99,767.89,30.71471256,0
2016-12-11 19:00:00,769.04,769.25,769.27,768.15,47.32250586,0
2016-12-11 20:00:00,769.25,769.25,769.25,769.24,15.39610135,0
2016-12-11 21:00:00,769.25,768.23,769.25,767.0,82.11936021,0
2016-12-11 22:00:00,768.23,768.19,768.25,767.82,23.87696559,1
2016-12-11 23:00:00,768.19,768.97,768.97,768.18,50.02038198,1
2016-12-12 00:00:00,768.97,769.99,769.99,768.96,71.57249583,0
2016-12-12 01:00:00,769.37,769.58,769.99,769.2,12.65018711,0
2016-12-12 02:00:00,769.58,769.58,769.58,768.99,66.75528855,0
2016-12-12 03:00:00,769.58,769.58,769.58,769.57,14.94883057,1
2016-12-12 04:00:00,769.58,769.8,770.99,769.57,304.41711657,0
2016-12-12 05:00:00,769.79,769.8,769.8,769.79,8.01814106,0
2016-12-12 06:00:00,769.8,769.57,769.8,769.57,71.79356897,1
2016-12-12 07:00:00,769.09,770.23,770.23,769.09,66.53852671,1
2016-12-12 08:00:00,770.23,771.06,771.99,769.71,54.55276177,1
2016-12-12 09:00:00,771.92,773.7,773.8,771.06,149.76411204,1
2016-12-12 10:00:00,773.7,776.0,776.0,771.96,339.44161617,1
2016-12-12 11:00:00,776.0,778.97,779.0,774.5,503.92284531,0
2016-12-12 12:00:00,778.7,777.48,778.99,776.97,164.87146224,1
2016-12-12 13:00:00,778.3,778.1,778.9,777.1,147.8020246,0
2016-12-12 14:00:00,778.1,777.45,778.83,776.97,113.27487348,0
2016-12-12 15:00:00,777.45,776.8,778.89,776.05,155.62793875,1
2016-12-12 16:00:00,776.81,777.67,777.99,776.26,124.89031299,0
2016-12-12 17:00:00,777.7,777.47,778.0,775.48,79.67686115,1
2016-12-12 18:00:00,777.2,777.71,777.95,776.53,26.90129067,1
2016-12-12 19:00:00,777.74,777.96,777.97,776.5,45.90042356,0
2016-12-12 20:00:00,777.96,777.01,778.0,776.5,56.39949461,1
2016-12-12 21:00:00,776.81,777.8,778.0,776.81,74.55674695,0
2016-12-12 22:00:00,777.85,777.07,777.97,776.85,113.32161506,0
2016-12-12 23:00:00,777.07,776.9,778.0,776.84,37.59279694,1
2016-12-13 00:00:00,777.0,778.03,778.97,776.5,159.43136417,1
2016-12-13 01:00:00,778.03,781.06,781.21,777.77,661.85651591,1
2016-12-13 02:00:00,781.08,785.99,793.27,781.08,567.38826687,0
2016-12-13 03:00:00,785.99,773.16,785.99,765.1,705.18694455,1
2016-12-13 04:00:00,773.32,774.96,777.35,773.01,84.28517342,1
2016-12-13 05:00:00,774.22,775.44,776.39,773.01,52.47668756,1
2016-12-13 06:00:00,773.36,777.6,778.0,773.36,103.16326912,0
2016-12-13 07:00:00,777.6,776.09,777.6,775.41,46.34105842,1
2016-12-13 08:00:00,776.09,777.86,779.27,775.51,193.05095346,0
2016-12-13 09:00:00,777.3,777.5,780.38,777.01,253.43998888,0
2016-12-13 10:00:00,777.5,776.4,777.5,776.07,196.51821594,1
2016-12-13 11:00:00,776.5,777.24,777.51,776.45,134.98750619,1
2016-12-13 12:00:00,777.5,778.34,778.34,777.24,268.8270601,1
2016-12-13 13:00:00,778.34,779.19,779.22,778.33,146.52098498,1
2016-12-13 14:00:00,779.19,779.5,779.5,779.15,50.93200193,1
2016-12-13 15:00:00,779.4,783.32,784.0,779.24,339.26919668,0
2016-12-13 16:00:00,781.0,779.08,783.35,778.33,367.81521812,0
2016-12-13 17:00:00,778.6,778.71,779.1,777.8,82.77521692,1
2016-12-13 18:00:00,778.76,779.53,779.63,777.89,110.2081622,0
2016-12-13 19:00:00,779.43,779.38,779.53,778.03,86.65385933,0
2016-12-13 20:00:00,779.4,779.19,779.49,777.5,78.6683397,0
2016-12-13 21:00:00,779.19,778.83,779.51,777.93,58.15143898,0
2016-12-13 22:00:00,778.57,778.83,778.9,777.24,85.43394975,0
2016-12-13 23:00:00,778.65,775.35,778.96,774.72,85.43263388,1
2016-12-14 00:00:00,775.75,776.29,777.61,771.0,169.25097018,0
2016-12-14 01:00:00,776.05,774.52,777.18,773.73,136.95927707,1
2016-12-14 02:00:00,774.52,778.36,778.98,773.89,98.32298078,1
2016-12-14 03:00:00,778.16,778.95,778.98,776.79,36.22565367,0
2016-12-14 04:00:00,777.81,778.89,778.89,775.8,118.29052715,0
2016-12-14 05:00:00,778.03,778.6,778.6,776.23,15.44750934,0
2016-12-14 06:00:00,778.67,778.55,778.79,777.17,46.12188806,1
2016-12-14 07:00:00,778.63,778.83,778.99,777.95,20.26387457,1
2016-12-14 08:00:00,778.9,778.9,778.99,777.91,23.16867402,0
2016-12-14 09:00:00,778.66,777.94,778.99,777.75,96.12727731,0
2016-12-14 10:00:00,777.96,777.88,778.93,777.0,103.74814006,1
2016-12-14 11:00:00,777.22,778.9,778.95,777.0,118.33711726,0
2016-12-14 12:00:00,778.9,778.75,780.64,778.3,80.80778742,1
2016-12-14 13:00:00,778.9,779.2,781.0,778.17,195.20840395,0
2016-12-14 14:00:00,778.8,778.8,780.99,778.77,54.49693537,0
2016-12-14 15:00:00,779.28,773.7,779.81,770.74,327.16385384,1
2016-12-14 16:00:00,774.54,775.0,776.66,772.75,134.37880463,1
2016-12-14 17:00:00,776.58,775.74,777.0,775.06,62.62897778,0
2016-12-14 18:00:00,775.93,773.57,775.95,772.81,60.26748131,1
2016-12-14 19:00:00,773.77,775.89,777.72,773.77,114.37225958,0
2016-12-14 20:00:00,774.83,775.34,776.8,774.83,128.99059406,1
2016-12-14 21:00:00,776.42,776.92,778.31,775.64,44.34516189,0
2016-12-14 22:00:00,776.54,774.65,777.56,774.57,111.87205072,1
2016-12-14 23:00:00,775.25,777.09,777.09,774.7,36.58419479,1
2016-12-15 00:00:00,777.03,777.37,778.57,776.9,137.37007135,1
2016-12-15 01:00:00,777.1,778.05,778.86,775.71,179.66732734,1
2016-12-15 02:00:00,777.19,778.81,778.94,777.15,62.66062371,0
2016-12-15 03:00:00,777.94,777.3,777.94,777.24,9.11084124,1
2016-12-15 04:00:00,777.63,777.48,777.63,775.67,138.7778376,0
2016-12-15 05:00:00,776.25,776.21,777.37,771.0,144.43967941,1
2016-12-15 06:00:00,777.0,777.5,777.51,776.15,26.11472118,0
2016-12-15 07:00:00,777.16,776.98,778.29,776.03,118.57752043,1
2016-12-15 08:00:00,776.97,778.0,778.0,776.12,29.66968933,1
2016-12-15 09:00:00,776.83,778.75,778.87,776.03,137.44370048,0
2016-12-15 10:00:00,777.84,778.42,778.53,777.84,65.1490083,0
2016-12-15 11:00:00,778.41,778.31,778.89,777.87,179.16267258,0
2016-12-15 12:00:00,778.0,777.84,778.73,776.01,116.03250598,1
2016-12-15 13:00:00,777.83,778.47,778.49,776.49,35.62372476,0
2016-12-15 14:00:00,778.36,776.91,779.08,776.0,381.16077548,1
2016-12-15 15:00:00,777.14,777.09,778.1,776.1,103.07137797,1
2016-12-15 16:00:00,778.0,778.29,778.33,776.81,52.3218568,1
2016-12-15 17:00:00,778.29,778.39,778.39,777.5,32.86900547,0
2016-12-15 18:00:00,778.39,776.7,778.39,775.5,322.96500766,0
2016-12-15 19:00:00,776.7,775.83,777.47,775.0,129.13766316,0
2016-12-15 20:00:00,775.83,774.91,776.98,774.91,191.82056699,1
2016-12-15 21:00:00,774.91,776.69,776.74,774.91,39.73839326,0
2016-12-15 22:00:00,776.57,774.6,776.68,773.12,304.88682877,1
2016-12-15 23:00:00,774.52,775.89,776.13,774.0,102.0509277,0
2016-12-16 00:00:00,776.3,775.0,776.87,772.48,60.44568104,1
2016-12-16 01:00:00,774.99,777.48,777.94,773.07,68.27603782,0
2016-12-16 02:00:00,777.79,774.0,777.98,771.24,161.67430047,1
2016-12-16 03:00:00,775.0,775.37,776.4,772.74,72.33260086,0
2016-12-16 04:00:00,775.85,773.03,776.74,773.03,272.26332973,1
2016-12-16 05:00:00,774.11,777.3,778.99,774.11,155.1680635,1
2016-12-16 06:00:00,778.07,777.6,778.9,777.0,22.59896962,1
2016-12-16 07:00:00,777.9,779.14,779.14,777.22,149.72128386,0
2016-12-16 08:00:00,777.68,777.3,780.01,775.08,484.83143816,1
2016-12-16 09:00:00,777.77,779.8,780.01,774.29,248.48351059,0
2016-12-16 10:00:00,779.04,778.14,779.04,775.2,82.20116075,1
2016-12-16 11:00:00,777.07,780.26,780.3,776.0,113.77201728,1
2016-12-16 12:00:00,780.26,780.74,782.36,778.28,155.47163386,1
2016-12-16 13:00:00,780.58,781.17,782.26,779.32,78.52496184,1
2016-12-16 14:00:00,781.07,781.45,782.46,780.97,168.56658047,0
2016-12-16 15:00:00,781.41,780.71,781.42,780.13,149.88793213,0
2016-12-16 16:00:00,780.71,779.96,782.14,779.47,322.63195022,0
2016-12-16 17:00:00,779.96,779.48,780.99,779.1,107.38195598,1
2016-12-16 18:00:00,779.47,779.93,779.99,778.1,104.17176073,0
2016-12-16 19:00:00,779.9,779.67,779.9,779.18,71.70268985,0
2016-12-16 20:00:00,779.66,779.66,779.67,779.66,79.57915752,1
2016-12-16 21:00:00,779.67,779.99,779.99,779.66,75.99216438,1
2016-12-16 22:00:00,779.99,780.79,780.97,779.98,52.2794364,1
2016-12-16 23:00:00,780.82,781.32,781.35,780.0,217.81251525,0
2016-12-17 00:00:00,781.32,781.2,781.58,780.36,39.90506736,1
2016-12-17 01:00:00,781.3,782.74,782.94,780.44,284.4692317,1
2016-12-17 02:00:00,782.74,789.02,790.88,782.73,741.76435308,0
2016-12-17 03:00:00,789.02,786.2,789.05,786.2,135.31186555,1
2016-12-17 04:00:00,786.93,787.18,787.92,786.2,3.9360213,1
2016-12-17 05:00:00,787.2,787.22,787.82,787.19,11.79698908,1
2016-12-17 06:00:00,787.22,787.97,787.98,787.22,60.36826455,1
2016-12-17 07:00:00,787.44,787.99,787.99,787.03,59.39320487,0
2016-12-17 08:00:00,787.99,787.69,787.99,787.37,57.91037628,1
2016-12-17 09:00:00,787.77,787.76,787.8,787.7,35.88385217,1
2016-12-17 10:00:00,787.8,787.92,787.99,787.76,64.73584512,0
2016-12-17 11:00:00,787.99,786.32,789.71,782.08,268.95467885,0
2016-12-17 12:00:00,786.0,785.47,786.5,781.72,189.84904727,1
2016-12-17 13:00:00,785.47,786.81,786.83,785.47,20.13628473,1
2016-12-17 14:00:00,786.2,786.97,786.97,785.67,72.4679733,1
2016-12-17 15:00:00,786.72,787.2,787.72,786.17,30.93215893,1
2016-12-17 16:00:00,787.2,787.79,787.79,787.19,11.91024693,1
2016-12-17 17:00:00,787.79,787.86,788.0,787.22,26.12070402,1
2016-12-17 18:00:00,787.85,788.21,789.0,787.78,80.02015511,1
2016-12-17 19:00:00,788.99,788.97,789.0,788.49,18.86846253,1
2016-12-17 20:00:00,788.97,789.0,789.0,787.23,44.08932379,0
2016-12-17 21:00:00,788.99,788.75,789.0,788.63,53.03618858,0
2016-12-17 22:00:00,788.75,788.72,789.0,788.72,43.64449162,0
2016-12-17 23:00:00,788.72,788.52,788.98,787.2,34.25709411,1
2016-12-18 00:00:00,788.3,788.99,789.0,788.29,35.98565326,0
2016-12-18 01:00:00,788.76,788.78,789.0,788.75,30.50006544,1
2016-12-18 02:00:00,788.99,788.87,789.0,788.77,80.40829051,0
2016-12-18 03:00:00,788.91,788.81,789.0,788.8,28.18099973,1
2016-12-18 04:00:00,788.81,789.28,789.76,788.8,48.9135265,0
2016-12-18 05:00:00,789.28,788.8,789.3,788.8,39.20576386,1
2016-12-18 06:00:00,788.8,789.99,790.0,788.79,219.02521455,0
2016-12-18 07:00:00,789.99,789.85,790.99,789.37,219.05739309,1
2016-12-18 08:00:00,789.86,790.61,790.79,789.86,16.1598936,1
2016-12-18 09:00:00,790.13,790.99,790.99,790.12,70.64425063,0
2016-12-18 10:00:00,790.99,790.44,790.99,790.44,42.22143706,1
2016-12-18 11:00:00,790.9,790.89,790.9,790.45,23.2126951,0
2016-12-18 12:00:00,790.54,790.53,790.89,790.37,28.56612864,0
2016-12-18 13:00:00,790.53,785.59,790.79,780.0,928.8295598,0
2016-12-18 14:00:00,785.59,783.93,785.59,782.72,102.74573107,1
2016-12-18 15:00:00,783.93,785.49,785.77,783.93,89.26577159,0
2016-12-18 16:00:00,785.5,785.03,785.5,785.01,29.72511876,1
2016-12-18 17:00:00,785.38,787.25,787.25,785.0,79.17464365,0
2016-12-18 18:00:00,786.85,785.76,787.2,785.5,76.58885095,0
2016-12-18 19:00:00,785.96,785.28,786.77,785.0,179.49539738,1
2016-12-18 20:00:00,785.52,786.96,787.0,783.92,80.47473139,1
2016-12-18 21:00:00,786.16,788.59,788.73,786.16,40.57001085,0
2016-12-18 22:00:00,788.63,788.0,788.68,788.0,13.76584756,1
2016-12-18 23:00:00,788.17,788.67,788.76,786.88,16.52677442,1
2016-12-19 00:00:00,788.34,788.78,788.78,788.32,43.35454279,1
2016-12-19 01:00:00,788.88,792.33,792.41,788.88,568.28369306,0
2016-12-19 02:00:00,792.32,792.22,792.53,791.2,174.78495581,0
2016-12-19 03:00:00,792.22,792.0,792.23,791.97,52.71428726,1
2016-12-19 04:00:00,792.0,792.6,793.09,792.0,177.83501839,1
2016-12-19 05:00:00,792.6,793.61,794.32,792.09,310.22624557,1
2016-12-19 06:00:00,793.32,793.96,794.39,793.32,173.8957664,0
2016-12-19 07:00:00,793.5,791.01,793.97,789.04,446.03065719,0
2016-12-19 08:00:00,791.0,790.59,791.99,789.01,48.65536508,1
2016-12-19 09:00:00,789.15,793.0,793.04,789.15,184.53611794,0
2016-12-19 10:00:00,793.0,791.46,794.18,791.0,209.5521521,0
2016-12-19 11:00:00,791.76,790.7,793.3,790.7,316.74368118,0
2016-12-19 12:00:00,791.0,788.3,791.0,787.01,152.85081069,1
2016-12-19 13:00:00,789.0,789.96,790.59,787.31,113.02668412,1
2016-12-19 14:00:00,789.96,790.57,790.97,788.0,265.43137086,0
2016-12-19 15:00:00,790.13,789.9,791.0,788.32,124.13973852,1
2016-12-19 16:00:00,789.71,790.72,791.73,788.79,107.19344654,0
2016-12-19 17:00:00,790.71,790.15,791.39,788.26,157.93259971,0
2016-12-19 18:00:00,788.82,790.11,790.69,788.69,71.70130018,1
2016-12-19 19:00:00,789.55,790.31,790.7,788.67,36.85451965,1
2016-12-19 20:00:00,790.32,790.58,790.68,789.0,18.72776961,0
2016-12-19 21:00:00,789.73,789.95,790.73,788.69,63.39334408,1
2016-12-19 22:00:00,789.96,790.72,790.72,789.9,46.31108721,1
2016-12-19 23:00:00,790.6,791.0,791.39,789.52,53.69512128,0
2016-12-20 00:00:00,791.03,790.71,791.03,789.73,32.48604554,0
2016-12-20 01:00:00,791.02,789.2,791.02,788.8,19.65022489,1
2016-12-20 02:00:00,789.2,790.29,790.29,787.69,55.23494803,0
2016-12-20 03:00:00,790.11,788.57,790.41,787.8,17.65322039,0
2016-12-20 04:00:00,789.0,788.19,790.21,787.94,35.44898567,1
2016-12-20 05:00:00,788.34,791.01,791.02,787.9,167.884557,1
2016-12-20 06:00:00,791.01,792.6,793.0,791.0,308.90409041,0
2016-12-20 07:00:00,792.6,791.04,792.99,791.04,284.65641809,0
2016-12-20 08:00:00,791.07,790.0,792.5,790.0,125.58811061,1
2016-12-20 09:00:00,791.0,792.44,792.99,790.0,98.44798156,0
2016-12-20 10:00:00,792.01,791.85,793.0,791.6,121.03439392,1
2016-12-20 11:00:00,792.16,792.81,792.98,791.84,74.43454201,0
2016-12-20 12:00:00,792.96,791.54,793.0,791.11,159.23273191,1
2016-12-20 13:00:00,791.55,793.01,794.03,790.84,246.25286574,1
2016-12-20 14:00:00,793.25,793.22,795.0,793.0,296.52398981,0
2016-12-20 15:00:00,793.67,791.83,793.69,787.1,366.84670021,0
2016-12-20 16:00:00,791.88,790.44,791.9,790.42,100.47278578,1
2016-12-20 17:00:00,790.95,790.99,791.74,790.83,123.04015503,1
2016-12-20 18:00:00,790.99,791.84,791.84,790.77,84.89563868,0
2016-12-20 19:00:00,791.79,791.56,791.84,790.63,44.8809877,0
2016-12-20 20:00:00,791.8,790.98,791.81,790.21,62.64039092,1
2016-12-20 21:00:00,790.97,791.84,791.84,790.84,130.09961171,1
2016-12-20 22:00:00,791.77,795.0,795.0,790.0,356.00637095,1
2016-12-20 23:00:00,795.0,798.65,803.0,795.0,806.37775807,1
2016-12-21 00:00:00,798.83,801.0,801.4,796.82,85.5224728,0
2016-12-21 01:00:00,800.27,800.9,802.4,800.14,64.59886783,0
2016-12-21 02:00:00,800.92,799.85,802.0,799.84,90.42870116,1
2016-12-21 03:00:00,801.96,805.0,805.0,801.0,312.34514956,1
2016-12-21 04:00:00,805.0,805.37,807.2,803.96,169.49778509,1
2016-12-21 05:00:00,806.51,807.35,807.44,804.07,158.50386806,0
2016-12-21 06:00:00,807.35,806.7,808.47,805.14,379.94329667,1
2016-12-21 07:00:00,806.71,808.27,809.5,806.71,248.43572689,1
2016-12-21 08:00:00,809.37,809.58,809.88,806.47,334.31250973,0
2016-12-21 09:00:00,809.57,809.09,810.0,807.0,671.36395467,0
2016-12-21 10:00:00,809.39,808.91,810.0,806.43,185.70111144,1
2016-12-21 11:00:00,809.87,809.89,809.95,806.45,167.61784388,1
2016-12-21 12:00:00,808.19,809.94,810.0,808.05,290.70258247,1
2016-12-21 13:00:00,809.38,815.95,817.81,809.36,1128.97760715,1
2016-12-21 14:00:00,815.95,819.97,821.72,814.23,1127.7384085,1
2016-12-21 15:00:00,819.99,825.5,829.0,819.98,898.83486607,0
2016-12-21 16:00:00,825.32,824.05,830.01,820.03,928.88755954,0
2016-12-21 17:00:00,824.08,821.71,824.12,820.69,343.32791775,0
2016-12-21 18:00:00,821.65,820.8,823.6,818.5,652.02098344,1
2016-12-21 19:00:00,821.0,823.19,823.19,820.41,180.35062392,0
2016-12-21 20:00:00,823.61,821.64,823.69,820.0,161.38316132,1
2016-12-21 21:00:00,821.89,825.84,826.97,821.4,197.90223957,1
2016-12-21 22:00:00,826.0,827.06,830.0,824.99,264.96693361,1
2016-12-21 23:00:00,827.06,832.75,834.97,826.01,348.0007899,1
2016-12-22 00:00:00,832.02,837.19,837.9,827.29,383.28046175,1
2016-12-22 01:00:00,837.03,837.76,842.48,835.5,857.9657821,1
2016-12-22 02:00:00,837.86,838.55,839.96,835.44,197.53717657,1
2016-12-22 03:00:00,838.55,846.6,847.0,837.75,740.52063638,0
2016-12-22 04:00:00,845.33,845.0,846.89,845.0,76.21746044,1
2016-12-22 05:00:00,845.0,845.01,846.86,843.95,198.18991117,1
2016-12-22 06:00:00,845.01,855.38,855.79,843.98,815.21168469,1
2016-12-22 07:00:00,855.41,858.51,867.41,854.0,725.23432168,1
2016-12-22 08:00:00,858.62,866.0,866.0,856.1,359.34056351,1
2016-12-22 09:00:00,865.0,872.92,875.0,864.33,557.81403623,0
2016-12-22 10:00:00,874.2,868.15,875.0,866.99,396.98688308,0
2016-12-22 11:00:00,867.31,860.31,868.66,836.95,1627.249759,0
2016-12-22 12:00:00,861.03,859.21,862.74,856.0,827.85105909,1
2016-12-22 13:00:00,859.56,866.11,867.93,858.75,1308.94650137,1
2016-12-22 14:00:00,865.76,868.31,868.31,865.04,210.67620251,0
2016-12-22 15:00:00,868.31,861.91,870.0,858.0,1089.69770449,0
2016-12-22 16:00:00,862.51,861.82,864.43,860.99,252.00644769,1
2016-12-22 17:00:00,862.97,863.6,864.47,861.21,44.80408229,0
2016-12-22 18:00:00,862.74,861.98,863.99,860.01,86.79517963,0
2016-12-22 19:00:00,861.99,860.68,861.99,858.0,428.97899625,0
2016-12-22 20:00:00,860.68,858.94,860.71,858.0,340.7517381,1
2016-12-22 21:00:00,858.94,861.79,861.99,858.93,234.87996679,1
2016-12-22 22:00:00,861.8,861.99,861.99,861.61,108.31625412,0
2016-12-22 23:00:00,861.99,859.96,861.99,858.93,201.10045192,1
2016-12-23 00:00:00,858.94,860.42,860.42,858.93,112.54418995,1
2016-12-23 01:00:00,860.42,885.83,888.0,858.94,1642.23683436,1
2016-12-23 02:00:00,883.06,891.1,896.08,882.97,1281.32198943,1
2016-12-23 03:00:00,891.95,911.17,912.0,891.29,1811.66013227,0
2016-12-23 04:00:00,911.14,906.02,913.41,900.1,635.08431157,0
2016-12-23 05:00:00,904.66,897.99,907.5,896.01,543.2671176,1
2016-12-23 06:00:00,897.97,901.7,903.54,895.28,500.25373845,1
2016-12-23 07:00:00,902.87,909.15,912.0,902.87,586.05521522,0
2016-12-23 08:00:00,909.36,896.86,911.38,896.28,733.92855264,1
2016-12-23 09:00:00,897.36,901.3,905.34,892.01,977.44222225,1
2016-12-23 10:00:00,901.3,902.45,903.31,900.45,447.75883609,1
2016-12-23 11:00:00,902.43,905.24,906.5,901.85,578.81826862,1
2016-12-23 12:00:00,905.23,907.0,913.4,905.23,972.8263418,0
2016-12-23 13:00:00,908.69,901.47,910.0,898.88,496.64123742,1
2016-12-23 14:00:00,901.65,902.15,905.19,898.26,494.1737743,0
2016-12-23 15:00:00,902.11,889.49,903.18,885.14,457.50461542,1
2016-12-23 16:00:00,888.0,889.63,892.0,876.11,1059.70091729,1
2016-12-23 17:00:00,887.75,895.78,897.0,887.74,394.84289528,0
2016-12-23 18:00:00,894.61,895.17,896.98,894.35,90.87229273,0
2016-12-23 19:00:00,895.1,893.04,895.1,885.0,479.29289803,1
2016-12-23 20:00:00,893.01,893.4,893.97,891.0,121.36700938,1
2016-12-23 21:00:00,893.4,902.21,904.94,892.18,314.84497436,1
